,r,p,session_id,unit_id,subject,acronym
133,0.42400394098935795,3.0946101044377613e-23,715093703,950914683,Sst-IRES-Cre;Ai32-386129,grey
134,-0.11203513185256256,0.012182682100278522,715093703,950914660,Sst-IRES-Cre;Ai32-386129,grey
135,0.2902620772421539,3.6605777893515743e-11,715093703,950914754,Sst-IRES-Cre;Ai32-386129,grey
136,0.11581421546837785,0.009543919761628536,715093703,950914720,Sst-IRES-Cre;Ai32-386129,grey
137,0.17714413198577542,6.81397458381797e-05,715093703,950920912,Sst-IRES-Cre;Ai32-386129,grey
138,-0.044172114476272416,0.3242668257683614,715093703,950914766,Sst-IRES-Cre;Ai32-386129,grey
139,0.012199563641959045,0.7855313659722022,715093703,950920929,Sst-IRES-Cre;Ai32-386129,grey
140,0.03453533683052295,0.4409851700587323,715093703,950914812,Sst-IRES-Cre;Ai32-386129,grey
141,0.28789151160639803,5.3540457142117496e-11,715093703,950914791,Sst-IRES-Cre;Ai32-386129,grey
142,0.2854875809415147,7.844534395264075e-11,715093703,950914780,Sst-IRES-Cre;Ai32-386129,grey
143,-0.06850732204533701,0.12605783816778887,715093703,950914832,Sst-IRES-Cre;Ai32-386129,grey
144,0.1406117686212136,0.001621681368456649,715093703,950914882,Sst-IRES-Cre;Ai32-386129,grey
145,-0.014742005397994617,0.7422811026440621,715093703,950914868,Sst-IRES-Cre;Ai32-386129,grey
146,0.15355442672494873,0.0005701254644315873,715093703,950914856,Sst-IRES-Cre;Ai32-386129,grey
147,0.058640734657189574,0.19050335155763798,715093703,950914954,Sst-IRES-Cre;Ai32-386129,grey
148,0.28971081142029553,4.0002601831876116e-11,715093703,950914940,Sst-IRES-Cre;Ai32-386129,grey
149,-0.09096212764435735,0.042042356893857824,715093703,950920961,Sst-IRES-Cre;Ai32-386129,grey
150,0.4099045184166288,1.1069062045960088e-21,715093703,950914923,Sst-IRES-Cre;Ai32-386129,grey
151,-0.13324287669766,0.002833322293244544,715093703,950920998,Sst-IRES-Cre;Ai32-386129,grey
152,-0.0013689330876217967,0.9756414372551131,715093703,950915023,Sst-IRES-Cre;Ai32-386129,grey
153,0.13653222016056493,0.0022159463479586483,715093703,950914980,Sst-IRES-Cre;Ai32-386129,grey
154,-0.02012985394438121,0.6534055936410551,715093703,950915101,Sst-IRES-Cre;Ai32-386129,grey
155,0.18206104808612159,4.219980101381819e-05,715093703,950915068,Sst-IRES-Cre;Ai32-386129,grey
156,0.09317455453949451,0.03727270441621303,715093703,950921034,Sst-IRES-Cre;Ai32-386129,grey
157,0.09298195978809201,0.037668806875357654,715093703,950921013,Sst-IRES-Cre;Ai32-386129,grey
158,-0.028274269543617246,0.5281872579731893,715093703,950915054,Sst-IRES-Cre;Ai32-386129,grey
159,-0.6696494475829209,2.4248310871183474e-66,715093703,950915304,Sst-IRES-Cre;Ai32-386129,grey
160,-0.3611056707176088,7.599055574957068e-17,715093703,950915378,Sst-IRES-Cre;Ai32-386129,grey
161,-0.013869515289414184,0.7570397473464759,715093703,950915441,Sst-IRES-Cre;Ai32-386129,grey
162,0.05171344774058429,0.24840750230091546,715093703,950915483,Sst-IRES-Cre;Ai32-386129,grey
163,0.1737243201116878,9.438130754848676e-05,715093703,950921088,Sst-IRES-Cre;Ai32-386129,grey
164,-0.05049647097937297,0.259730460156137,715093703,950915921,Sst-IRES-Cre;Ai32-386129,grey
165,0.0720830359740429,0.10742269490146468,715093703,950915984,Sst-IRES-Cre;Ai32-386129,grey
166,-0.05908595972485947,0.18715305615454764,715093703,950915947,Sst-IRES-Cre;Ai32-386129,grey
167,-0.1242622374516877,0.005395431134540778,715093703,950916009,Sst-IRES-Cre;Ai32-386129,grey
168,-0.07614205679851832,0.08898120505987954,715093703,950915997,Sst-IRES-Cre;Ai32-386129,grey
169,0.30609116821860993,2.6358830974572036e-12,715093703,950916273,Sst-IRES-Cre;Ai32-386129,grey
170,-0.37634847131395127,2.8597760763632627e-18,715093703,950916447,Sst-IRES-Cre;Ai32-386129,grey
171,0.1615194622484671,0.00028730628526625406,715093703,950916395,Sst-IRES-Cre;Ai32-386129,grey
172,-0.3784912551313755,1.778142864740963e-18,715093703,950916377,Sst-IRES-Cre;Ai32-386129,grey
173,0.15262431861917908,0.0006163309321527498,715093703,950921601,Sst-IRES-Cre;Ai32-386129,grey
174,0.2560936411397368,6.2753768468607984e-09,715093703,950921163,Sst-IRES-Cre;Ai32-386129,grey
175,0.28788205956687596,5.36213093378522e-11,715093703,950916519,Sst-IRES-Cre;Ai32-386129,grey
176,-0.24731992254239535,2.0984076702789333e-08,715093703,950916603,Sst-IRES-Cre;Ai32-386129,grey
177,-0.22943642753165855,2.1386409946670587e-07,715093703,950916413,Sst-IRES-Cre;Ai32-386129,grey
178,0.21771104475648095,8.875538046220872e-07,715093703,950921176,Sst-IRES-Cre;Ai32-386129,grey
179,0.14723510959352218,0.0009598093740395514,715093703,950917295,Sst-IRES-Cre;Ai32-386129,grey
180,0.18013414101506536,5.0993813673297154e-05,715093703,950916921,Sst-IRES-Cre;Ai32-386129,grey
181,0.19308503478450625,1.3758179654669738e-05,715093703,950916754,Sst-IRES-Cre;Ai32-386129,grey
182,-0.010378871554331384,0.8169232831124629,715093703,950916733,Sst-IRES-Cre;Ai32-386129,grey
183,0.1485716637756038,0.0008611260622035479,715093703,950917063,Sst-IRES-Cre;Ai32-386129,grey
184,0.12380989041632842,0.00556758073604684,715093703,950916980,Sst-IRES-Cre;Ai32-386129,grey
185,0.09148236924844914,0.040876803249039764,715093703,950917332,Sst-IRES-Cre;Ai32-386129,grey
186,0.18394731957400262,3.499554196034659e-05,715093703,950917313,Sst-IRES-Cre;Ai32-386129,grey
187,0.10260047808629895,0.021759930523074275,715093703,950917411,Sst-IRES-Cre;Ai32-386129,grey
188,0.05616173894877938,0.2099651987902499,715093703,950917669,Sst-IRES-Cre;Ai32-386129,grey
189,0.18874228157619394,2.1560774321976753e-05,715093703,950917604,Sst-IRES-Cre;Ai32-386129,grey
190,0.2792992951997983,2.0623620169878336e-10,715093703,950921299,Sst-IRES-Cre;Ai32-386129,grey
191,-0.061368475667110685,0.17065634601364257,715093703,950917769,Sst-IRES-Cre;Ai32-386129,grey
192,0.024772327058213237,0.5805205804128339,715093703,950917785,Sst-IRES-Cre;Ai32-386129,grey
193,-0.2396099517259328,5.839856273096014e-08,715093703,950917899,Sst-IRES-Cre;Ai32-386129,grey
194,-0.0548874242173742,0.22051042388504427,715093703,950917849,Sst-IRES-Cre;Ai32-386129,grey
195,-0.16840590848997034,0.00015476298500187617,715093703,950918052,Sst-IRES-Cre;Ai32-386129,grey
196,0.13023534992949864,0.003530802192347105,715093703,950918280,Sst-IRES-Cre;Ai32-386129,VISpm
197,-0.007834816949366545,0.8612713388252999,715093703,950918261,Sst-IRES-Cre;Ai32-386129,VISpm
198,-0.14221271546678532,0.0014314523275074042,715093703,950918246,Sst-IRES-Cre;Ai32-386129,VISpm
199,0.2802737372320662,1.7739799228190417e-10,715093703,950918191,Sst-IRES-Cre;Ai32-386129,VISpm
200,0.025250799448279678,0.5732294786199651,715093703,950918175,Sst-IRES-Cre;Ai32-386129,VISpm
201,-0.16903882506947276,0.00014602963495034411,715093703,950918344,Sst-IRES-Cre;Ai32-386129,VISpm
202,0.6225660141360809,5.387179263076804e-55,715093703,950918310,Sst-IRES-Cre;Ai32-386129,VISpm
203,0.1455180568652303,0.0011019129815853198,715093703,950918381,Sst-IRES-Cre;Ai32-386129,VISpm
204,0.15584638458464956,0.00046963735184755713,715093703,950918362,Sst-IRES-Cre;Ai32-386129,VISpm
205,0.07073778948196863,0.11416055994535551,715093703,950918294,Sst-IRES-Cre;Ai32-386129,VISpm
206,-0.143113277227419,0.001333680741905106,715093703,950918422,Sst-IRES-Cre;Ai32-386129,VISpm
207,-0.06299760024100243,0.15956359189627128,715093703,950918491,Sst-IRES-Cre;Ai32-386129,VISpm
208,0.2618640506536209,2.7670926205094943e-09,715093703,950918695,Sst-IRES-Cre;Ai32-386129,VISpm
209,-0.17098952317905247,0.00012193420452422518,715093703,950918802,Sst-IRES-Cre;Ai32-386129,VISpm
210,0.03595629396739573,0.4224058823899711,715093703,950918570,Sst-IRES-Cre;Ai32-386129,VISpm
211,0.0074097679902427795,0.8687275177692387,715093703,950918745,Sst-IRES-Cre;Ai32-386129,VISpm
212,-0.15852163989600376,0.0003732573198232877,715093703,950918846,Sst-IRES-Cre;Ai32-386129,VISpm
213,0.206694878270886,3.1514674719424886e-06,715093703,950918902,Sst-IRES-Cre;Ai32-386129,VISpm
214,0.09674824438221924,0.030539779151574808,715093703,950918821,Sst-IRES-Cre;Ai32-386129,VISpm
215,-0.6662239392322936,1.9070216030033878e-65,715093703,950918936,Sst-IRES-Cre;Ai32-386129,VISpm
216,-0.15233239298384033,0.0006315344543631989,715093703,950918919,Sst-IRES-Cre;Ai32-386129,VISpm
217,-0.1535208098838769,0.0005717378573644535,715093703,950918955,Sst-IRES-Cre;Ai32-386129,VISpm
218,0.15860423035342067,0.0003705984197264481,715093703,950919054,Sst-IRES-Cre;Ai32-386129,VISpm
219,-0.2665837849492543,1.3954097873796677e-09,715093703,950919040,Sst-IRES-Cre;Ai32-386129,VISpm
220,0.11170796283663051,0.012438925868343512,715093703,950919022,Sst-IRES-Cre;Ai32-386129,VISpm
221,-0.022070439772282756,0.6224826739457989,715093703,950919104,Sst-IRES-Cre;Ai32-386129,VISpm
222,-0.044586898903609014,0.31973972136413187,715093703,950919086,Sst-IRES-Cre;Ai32-386129,VISpm
223,0.24673483319548195,2.2706515593895302e-08,715093703,950919249,Sst-IRES-Cre;Ai32-386129,VISpm
224,0.4681131246022297,1.3546727512744697e-28,715093703,950919212,Sst-IRES-Cre;Ai32-386129,VISpm
225,0.3748190474422859,4.005833181313487e-18,715093703,950919154,Sst-IRES-Cre;Ai32-386129,VISpm
226,-0.4839465102182777,1.0224528049699592e-30,715093703,950919120,Sst-IRES-Cre;Ai32-386129,VISpm
227,-0.3610617686407247,7.669259940290371e-17,715093703,950919387,Sst-IRES-Cre;Ai32-386129,VISpm
228,-0.2676218098165315,1.1981912141492705e-09,715093703,950919283,Sst-IRES-Cre;Ai32-386129,VISpm
229,0.22027289843827555,6.546692027989627e-07,715093703,950919496,Sst-IRES-Cre;Ai32-386129,VISpm
230,0.2130984449478892,1.5211332111739634e-06,715093703,950919456,Sst-IRES-Cre;Ai32-386129,VISpm
231,-0.009156994798112689,0.8381593678114798,715093703,950919748,Sst-IRES-Cre;Ai32-386129,VISpm
232,0.1976660173666337,8.472086165096896e-06,715093703,950919676,Sst-IRES-Cre;Ai32-386129,VISpm
233,0.07918186659878539,0.07690938364743062,715093703,950919993,Sst-IRES-Cre;Ai32-386129,VISpm
234,-0.1528013855361147,0.0006072754352646631,715093703,950919806,Sst-IRES-Cre;Ai32-386129,VISpm
235,0.3220632212846116,1.5699019829744186e-13,715093703,950919945,Sst-IRES-Cre;Ai32-386129,VISpm
236,0.07134183277217476,0.11109518617720918,715093703,950919921,Sst-IRES-Cre;Ai32-386129,VISpm
237,0.08250649994774523,0.06526656899542152,715093703,950919900,Sst-IRES-Cre;Ai32-386129,VISpm
238,0.0899726354592836,0.04433667661773464,715093703,950919863,Sst-IRES-Cre;Ai32-386129,VISpm
239,-0.014808763153977205,0.741155662137824,715093703,950920151,Sst-IRES-Cre;Ai32-386129,VISpm
240,0.00029041418754481075,0.9948316547786038,715093703,950920092,Sst-IRES-Cre;Ai32-386129,VISpm
241,0.22113145189653488,5.907042246787193e-07,715093703,950920017,Sst-IRES-Cre;Ai32-386129,VISpm
242,0.05287012178931329,0.23796903760909444,715093703,950921442,Sst-IRES-Cre;Ai32-386129,VISpm
243,0.24245475188651208,4.0191611482564125e-08,715093703,950920309,Sst-IRES-Cre;Ai32-386129,VISpm
244,0.28376121562172846,1.0297316974394999e-10,715093703,950920290,Sst-IRES-Cre;Ai32-386129,VISpm
245,0.2593866486359991,3.942386282535628e-09,715093703,950920434,Sst-IRES-Cre;Ai32-386129,VISpm
246,0.11530782329465404,0.009865149695567883,715093703,950922041,Sst-IRES-Cre;Ai32-386129,PO
247,0.20532704999984522,3.6712760856260318e-06,715093703,950922146,Sst-IRES-Cre;Ai32-386129,PO
248,-0.08197294866924978,0.067030961431402,715093703,950922234,Sst-IRES-Cre;Ai32-386129,PO
249,0.22869388404476013,2.345729734240543e-07,715093703,950922208,Sst-IRES-Cre;Ai32-386129,PO
250,-0.06976007383839855,0.1192624496222082,715093703,950922174,Sst-IRES-Cre;Ai32-386129,PO
251,0.07810765817731233,0.08101352953254731,715093703,950922122,Sst-IRES-Cre;Ai32-386129,PO
252,-0.009367381974420434,0.8344940183448549,715093703,950922286,Sst-IRES-Cre;Ai32-386129,PO
253,0.12755075434889168,0.004281248224514553,715093703,950922258,Sst-IRES-Cre;Ai32-386129,PO
254,-0.01341876006372477,0.7646996512987869,715093703,950922383,Sst-IRES-Cre;Ai32-386129,PO
255,-0.16011248699626193,0.0003250416858101438,715093703,950922329,Sst-IRES-Cre;Ai32-386129,PO
256,0.1643450701950391,0.0002235546097618006,715093703,950932820,Sst-IRES-Cre;Ai32-386129,PO
257,0.03828672751105905,0.3929455730675193,715093703,950922368,Sst-IRES-Cre;Ai32-386129,PO
258,0.18030912266527316,5.0128806413057795e-05,715093703,950922351,Sst-IRES-Cre;Ai32-386129,PO
259,0.09112115294972323,0.041683135991505374,715093703,950932888,Sst-IRES-Cre;Ai32-386129,PO
260,0.11905716805623283,0.007698354277058229,715093703,950922600,Sst-IRES-Cre;Ai32-386129,PO
261,0.012899502721612006,0.7735521329065119,715093703,950922576,Sst-IRES-Cre;Ai32-386129,PO
262,0.060549097762655726,0.1764486524311078,715093703,950922551,Sst-IRES-Cre;Ai32-386129,PO
